Age,Gender,District,Education_Level,Qualification,Years_Experience,Languages_Spoken,Care_Category,Care_Service_Type,Preferred_Time,Expected_Salary,Match_Decision
52,Female,Colombo,Diploma,NVQ Level 4,0.3,"Sinhala,English",Elderly care,Looking after,Full-day,79569.0,Rejected
27,Male,Kegalle,Diploma,NVQ Level 3,0.5,"Sinhala,English",Elderly care,Looking after,Half-day,58922.0,Accepted
50,Male,Colombo,Short Course,Short caregiving course,1.5,"Sinhala,English",Elderly care,Looking after,Half-day,70655.0,Accepted
29,Male,Jaffna,Diploma,NVQ Level 3,4.4,"English,Tamil",Domestic support,Supervising,Hourly,60081.0,Accepted
43,Female,Colombo,Diploma,NVQ Level 3,0.2,"Sinhala,English",Elderly care,Looking after,Half-day,85965.0,Accepted
29,Female,Colombo,Secondary,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Full-day,48714.0,Rejected
33,Female,Colombo,Diploma,NVQ Level 3,2.9,"Sinhala,English",Patient care,Looking after,Full-day,75341.0,Accepted
26,Female,Colombo,Secondary/Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,66645.0,Rejected
45,Female,Colombo,Short Course,NVQ Level 3,2.1,"Sinhala,English",Elderly care,Looking after,Half-day,37896.0,Accepted
49,Male,Gampaha,Diploma,NVQ Level 3,3.5,"Sinhala,English",Patient care,Looking after,Full-day,55861.0,Accepted
32,Female,Colombo,Diploma,NVQ Level 3,0.4,"Sinhala,English",Child care,Looking after,Half-day,19843.0,Rejected
48,Female,Colombo,Short Course,NVQ Level 3,4.0,"Sinhala,English",Elderly care,Looking after,Half-day,65602.0,Accepted
28,Male,Kegalle,Diploma,NVQ Level 3,0.1,"Sinhala,English",Disability care,Looking after,Half-day,30309.0,Accepted
29,Male,Colombo,Secondary,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Hourly,25495.0,Rejected
31,Female,Colombo,Diploma,NVQ Level 3,0.5,"Sinhala,English",Elderly care,Looking after,Half-day,38525.0,Rejected
28,Female,Colombo,Short Course,NVQ Level 3,0.0,"Sinhala,English",Elderly care,All-around,Half-day,47358.0,Accepted
25,Male,Kalutara,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,15971.0,Accepted
53,Male,Colombo,Diploma,NVQ Level 3,3.1,"Sinhala,English",Patient care,Looking after,Full-day,57308.0,Accepted
40,Female,Colombo,Diploma,NVQ Level 3,0.3,"Sinhala,English",Elderly care,Looking after,Half-day,63216.0,Accepted
44,Female,Colombo,Diploma,NVQ Level 3,0.5,"Sinhala,English",Elderly care,Looking after,Full-day,47711.0,Accepted
43,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,67768.0,Accepted
29,Male,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,18367.0,Accepted
43,Male,Kegalle,Diploma,NVQ Level 3,6.5,"Sinhala,English",Patient care,All-around,Full-day,45317.0,Accepted
48,Female,Kalutara,Secondary/Diploma,NVQ Level 3,1.2,"Sinhala,English",Elderly care,Looking after,Half-day,13792.0,Accepted
39,Male,Vavuniya,Short Course,Short caregiving course,3.7,"Sinhala,English","Elderly care,Disability care,Domestic support",Looking after,Full-day,63897.0,Accepted
33,Female,Vavuniya ,Diploma,"NVQ Level 4,Diploma in Caregiving",4.3,"Sinhala,English","Palliative care,Domestic support",All-around,Half-day,85814.0,Accepted
38,Male,Jaffna,Diploma,NVQ Level 3,4.5,"Sinhala,English",Elderly care,All-around,Full-day,21992.0,Accepted
33,Female,Colombo,Diploma,NVQ Level 3,3.9,"Sinhala,English",Elderly care,Looking after,Full-day,56044.0,Accepted
26,Male,Colombo,Short Course,"NVQ Level 3,Diploma in Caregiving",2.2,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,47557.0,Accepted
52,Male,Colombo,Secondary/Short Course,Short caregiving course,2.7,"Sinhala,English",Elderly care,Looking after,Live-in,34358.0,Accepted
28,Female,Hambantota,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,All-around,Full-day,48534.0,Rejected
38,Female,Colombo,Diploma,NVQ Level 3,0.2,Sinhala,Elderly care,All-around,Half-day,46225.0,Accepted
53,Male,Colombo,Short Course,Short caregiving course,1.8,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,58769.0,Accepted
25,Female,Kalutara,Secondary/Diploma,NVQ Level 3,0.1,"Sinhala,English",Elderly care,Looking after,Half-day,41426.0,Accepted
43,Female,Colombo,Diploma,NVQ Level 3,0.4,"Sinhala,English",Child care,Looking after,Half-day,7056.0,Accepted
46,Female,Colombo,Degree,"NVQ Level 4,Diploma in Caregiving",2.5,"Sinhala,English","Elderly care,Domestic support",All-around,Half-day,58839.0,Accepted
41,Male,Colombo,Diploma,NVQ Level 3,3.1,"Sinhala,English",Elderly care,All-around,Full-day,44840.0,Accepted
36,Male,Colombo,Short Course,Short caregiving course,1.6,"Sinhala,English",Elderly care,Looking after,Half-day,14879.0,Accepted
29,Male,Colombo,Diploma,NVQ Level 3,0.3,"Sinhala,English",Elderly care,Looking after,Half-day,29863.0,Accepted
28,Male,Kegalle,Diploma,NVQ Level 3,0.7,"Sinhala,English",Disability care,Looking after,Half-day,15663.0,Accepted
40,Female,Colombo,Diploma,NVQ Level 3,0.3,"Sinhala,English",Child care,Looking after,Half-day,30118.0,Accepted
46,Male,Matara,Diploma,NVQ Level 3,3.0,"Sinhala,English",Elderly care,Looking after,Full-day,22206.0,Accepted
23,Female,Colombo,Diploma,NVQ Level 3,0.8,"Sinhala,English",Elderly care,Looking after,Half-day,79390.0,Accepted
55,Female,Colombo,Diploma,"NVQ Level 4,Diploma in Caregiving",5.5,"Sinhala,English","Palliative care,Domestic support",Looking after,Half-day,79689.0,Accepted
31,Female,Colombo,Diploma,NVQ Level 3,0.9,"Sinhala,English",Elderly care,Looking after,Full-day,35073.0,Rejected
33,Male,Kegalle,Diploma,NVQ Level 3,2.7,"Sinhala,English,Tamil",Patient care,Supervising,Full-day,17360.0,Accepted
32,Male,Colombo,Diploma,NVQ Level 3,0.4,"Sinhala,English",Elderly care,Looking after,Full-day,13738.0,Accepted
43,Female,Colombo,Secondary/Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Live-in,89982.0,Rejected
47,Male,Vavuniya,Diploma,Short caregiving course,4.5,"Sinhala,Tamil","Elderly care,Disability care,Domestic support",All-around,Full-day,39985.0,Accepted
28,Female,Colombo,Short Course,NVQ Level 3,0.6,"Sinhala,English",Elderly care,Looking after,Half-day,56822.0,Accepted
49,Male,Kegalle,Diploma,NVQ Level 3,4.6,"Sinhala,English",Disability care,All-around,Full-day,18145.0,Accepted
32,Male,Gampaha,Diploma,NVQ Level 3,3.4,"Sinhala,English,Tamil",Patient care,Supervising,Hourly,37217.0,Accepted
31,Female,Colombo,Diploma,NVQ Level 3,1.0,"Sinhala,English",Elderly care,Looking after,Full-day,47358.0,Rejected
44,Male,Colombo,Diploma/Degree,"First Aid Certificate,Diploma in Caregiving",5.1,"Sinhala,English",Disability care,Looking after,Half-day,57770.0,Accepted
26,Female,Colombo,Diploma,NVQ Level 3,0.2,"Sinhala,English",Elderly care,Looking after,Hourly,69085.0,Rejected
46,Male,Kalutara,Diploma,NVQ Level 3,5.6,"Sinhala,English",Elderly care,Looking after,Full-day,8012.0,Accepted
44,Male,Jaffna,Diploma,Diploma in Caregiving,3.3,"English,Tamil",Disability care,"Looking after,Supervising",Full-day,65384.0,Accepted
31,Female,Colombo,Secondary,NVQ Level 3,0.4,"Sinhala,English",Elderly care,Looking after,Half-day,38185.0,Accepted
40,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Full-day,18794.0,Rejected
24,Male,Ratnapura,Diploma,NVQ Level 3,0.2,"Sinhala,English",Patient care,Looking after,Hourly,65549.0,Rejected
35,Male,Colombo,Short Course,Short caregiving course,1.9,"Sinhala,English",Disability care,Looking after,Half-day,76113.0,Accepted
48,Female,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",3.1,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,105724.0,Accepted
30,Female,Kalutara,Secondary/Diploma,"First Aid Certificate,Diploma in Caregiving",1.5,"Sinhala,English",Child care,Looking after,Half-day,41275.0,Accepted
42,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,35561.0,Accepted
30,Male,Jaffna,Diploma,Diploma in Caregiving,2.2,"English,Tamil",Disability care,All-around,Full-day,6307.0,Accepted
30,Male,Colombo,Diploma,NVQ Level 3,0.3,"Sinhala,English",Elderly care,Looking after,Half-day,38526.0,Accepted
43,Male,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",2.6,"Sinhala,English",Elderly care,Looking after,Half-day,90446.0,Accepted
57,Female,Ratnapura,Degree,"NVQ Level 4,First Aid Certificate,Short caregiving course",4.8,"Sinhala,English","Elderly care,Child care",Looking after,Full-day,51989.0,Accepted
25,Male,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,0.0,Accepted
22,Female,Kalutara,Secondary/Diploma,NVQ Level 3,0.3,"Sinhala,English",Elderly care,Looking after,Half-day,40979.0,Rejected
24,Male,Colombo,Diploma,NVQ Level 3,1.8,"Sinhala,English",Elderly care,Looking after,Half-day,4640.0,Accepted
25,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,All-around,Full-day,59251.0,Rejected
33,Female,Colombo,Diploma,NVQ Level 3,0.6,"Sinhala,English",Elderly care,All-around,Full-day,41139.0,Rejected
49,Female,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",0.7,"Sinhala,English",Child care,Looking after,Half-day,45023.0,Accepted
39,Male,Kalutara,Secondary/Diploma,NVQ Level 3,1.5,"Sinhala,English",Elderly care,Looking after,Half-day,48129.0,Accepted
43,Female,Colombo,Diploma,NVQ Level 3,0.8,"Sinhala,English",Elderly care,Looking after,Half-day,71375.0,Accepted
39,Female,Colombo,Short Course,"NVQ Level 3,Diploma in Caregiving",0.2,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,41326.0,Accepted
23,Female,Colombo,Diploma,NVQ Level 3,0.2,Sinhala,Elderly care,Looking after,Half-day,2824.0,Rejected
52,Male,Colombo,Diploma,NVQ Level 3,2.4,"Sinhala,English",Elderly care,Looking after,Full-day,58187.0,Accepted
31,Female,Gampaha,Short Course,"NVQ Level 4,Diploma in Caregiving",3.3,"Sinhala,English",Disability care,Looking after,Half-day,46124.0,Accepted
29,Female,Colombo,Secondary/Diploma,NVQ Level 3,0.8,"Sinhala,English",Child care,Looking after,Half-day,19776.0,Accepted
37,Female,Kalutara,Diploma,NVQ Level 3,0.6,"Sinhala,English",Elderly care,Looking after,Half-day,55988.0,Accepted
38,Female,Colombo,Diploma,"NVQ Level 3,Diploma in Caregiving",1.1,"Sinhala,English",Child care,Looking after,Half-day,49897.0,Accepted
30,Female,Colombo,Short Course,NVQ Level 3,0.8,"Sinhala,English",Elderly care,Looking after,Half-day,47810.0,Accepted
53,Male,Monaragala,Diploma/Degree,NVQ Level 3,4.8,"Sinhala,English","Elderly care,Disability care",All-around,Live-in,52342.0,Accepted
38,Female,Colombo,Secondary,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,28096.0,Rejected
28,Male,Colombo,Diploma,NVQ Level 3,0.7,"Sinhala,English",Elderly care,Looking after,Half-day,0.0,Accepted
45,Male,Kegalle,Diploma,NVQ Level 3,4.1,"Sinhala,English",Disability care,All-around,Full-day,28292.0,Accepted
36,Male,Jaffna,Diploma,NVQ Level 3,6.8,"English,Tamil",Disability care,All-around,Full-day,491.0,Accepted
33,Male,Gampaha,Diploma,NVQ Level 3,3.9,"Sinhala,English",Patient care,Looking after,Full-day,81008.0,Accepted
28,Female,Hambantota,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,All-around,Full-day,30481.0,Rejected
29,Female,Colombo,Short Course,"NVQ Level 3,Diploma in Caregiving",0.0,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,9351.0,Accepted
43,Male,Gampaha,Secondary/Diploma,NVQ Level 3,0.3,"Sinhala,English",Disability care,Looking after,Half-day,48424.0,Accepted
29,Female,Colombo,Diploma,NVQ Level 3,0.2,"Sinhala,English",Elderly care,Looking after,Half-day,45986.0,Rejected
50,Male,Gampaha,Short Course,Short caregiving course,4.3,"Sinhala,English",Disability care,Looking after,Half-day,52118.0,Accepted
47,Female,Colombo,Secondary/Diploma,NVQ Level 3,1.2,"Sinhala,English",Child care,Looking after,Half-day,50662.0,Rejected
30,Female,Colombo,Diploma,NVQ Level 4,0.3,Sinhala,Elderly care,All-around,Full-day,31688.0,Rejected
27,Male,Kegalle,Diploma,NVQ Level 3,2.9,"Sinhala,English",Patient care,Looking after,Hourly,0.0,Accepted
24,Male,Kegalle,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Hourly,22635.0,Accepted
32,Male,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Hourly,39609.0,Rejected
28,Female,Colombo,Diploma,NVQ Level 3,0.9,"Sinhala,English",Elderly care,Looking after,Full-day,51035.0,Accepted
45,Male,Colombo,Diploma,Short caregiving course,4.3,"Sinhala,English",Elderly care,Looking after,Full-day,65881.0,Accepted
30,Male,Kalutara,Diploma,NVQ Level 3,0.7,"Sinhala,English",Elderly care,All-around,Full-day,29076.0,Rejected
32,Male,Kurunegala,Diploma,NVQ Level 3,2.9,"Sinhala,English",Elderly care,Looking after,Hourly,63861.0,Accepted
49,Male,Gampaha,Short Course,NVQ Level 3,2.0,"Sinhala,English",Disability care,Looking after,Full-day,91047.0,Accepted
24,Male,Colombo,Diploma,NVQ Level 3,0.7,"Sinhala,English",Elderly care,Looking after,Hourly,0.0,Rejected
27,Male,Colombo,Diploma,NVQ Level 3,3.3,"Sinhala,English",Elderly care,Looking after,Hourly,29567.0,Accepted
55,Male,Colombo,Short Course,Short caregiving course,1.6,"Sinhala,English",Elderly care,Looking after,Half-day,24347.0,Accepted
28,Female,Colombo,Diploma,NVQ Level 3,0.4,"Sinhala,English",Elderly care,Looking after,Full-day,51606.0,Rejected
41,Female,Gampaha,Short Course,NVQ Level 3,0.0,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,9812.0,Accepted
46,Female,Colombo,Short Course,NVQ Level 3,1.2,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,29463.0,Accepted
50,Male,Kegalle,Diploma,NVQ Level 3,4.6,"Sinhala,English",Disability care,All-around,Full-day,51084.0,Accepted
54,Male,Colombo,Short Course,Short caregiving course,3.0,"Sinhala,English",Elderly care,Looking after,Half-day,38296.0,Accepted
48,Male,Colombo,Diploma,NVQ Level 3,1.9,"Sinhala,English",Elderly care,Looking after,Half-day,40109.0,Accepted
34,Female,Colombo,Short Course,NVQ Level 3,0.6,"Sinhala,English",Elderly care,Looking after,Half-day,76489.0,Rejected
42,Male,Matara,Diploma,NVQ Level 3,3.4,"Sinhala,English",Elderly care,All-around,Full-day,15745.0,Accepted
43,Male,Colombo,Diploma,NVQ Level 3,4.5,"Sinhala,English",Elderly care,Looking after,Full-day,46550.0,Accepted
58,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Full-day,58623.0,Accepted
40,Female,Colombo,Short Course,NVQ Level 3,0.4,"Sinhala,English",Elderly care,All-around,Half-day,33639.0,Rejected
20,Male,Colombo,Short Course,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,50391.0,Accepted
38,Female,Galle,Diploma,NVQ Level 3,1.4,"Sinhala,English","Elderly care,Child care,Domestic support",All-around,Full-day,101070.0,Accepted
44,Male,Colombo,Diploma,NVQ Level 3,2.3,"Sinhala,English",Elderly care,Looking after,Full-day,91350.0,Accepted
32,Female,Kegalle,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,25291.0,Accepted
38,Female,Colombo,Diploma,NVQ Level 3,0.7,"Sinhala,English",Elderly care,Looking after,Full-day,54715.0,Rejected
33,Male,Gampaha,Diploma/Short Course,Short caregiving course,3.6,"Sinhala,English",Elderly care,Looking after,Half-day,18806.0,Accepted
35,Male,Kalutara,Secondary/Diploma,NVQ Level 3,0.8,"Sinhala,English",Elderly care,Looking after,Half-day,39440.0,Accepted
41,Male,Colombo,Diploma,NVQ Level 3,3.2,"Sinhala,English",Elderly care,All-around,Full-day,39259.0,Accepted
50,Male,Kegalle,Diploma,NVQ Level 3,3.8,"Sinhala,English","Elderly care,Disability care",Looking after,Full-day,37928.0,Accepted
52,Male,Colombo,Diploma/Degree,"First Aid Certificate,Diploma in Caregiving",4.5,"Sinhala,English",Disability care,Looking after,Half-day,34070.0,Accepted
23,Female,Hambantota,Diploma,NVQ Level 3,0.0,"Sinhala,English",Patient care,Unknown,Full-day,83357.0,Rejected
28,Male,Gampaha,Diploma,Diploma in Caregiving,4.0,"Sinhala,English",Elderly care,Looking after,Hourly,0.0,Accepted
24,Female,Colombo,Diploma,NVQ Level 3,0.4,"Sinhala,English",Elderly care,Looking after,Half-day,39156.0,Rejected
31,Female,Gampaha,Diploma,NVQ Level 3,2.2,"Sinhala,English",Patient care,All-around,Full-day,97447.0,Accepted
29,Male,Kalutara,Diploma,NVQ Level 3,1.6,"Sinhala,English",Elderly care,Looking after,Full-day,21475.0,Accepted
27,Female,Colombo,Secondary/Diploma,NVQ Level 3,0.3,"Sinhala,English",Elderly care,Looking after,Half-day,33773.0,Accepted
41,Female,Colombo,Secondary/Diploma,"NVQ Level 3,Diploma in Caregiving",0.9,"Sinhala,English",Child care,Looking after,Half-day,51048.0,Accepted
29,Male,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",4.0,"Sinhala,English",Patient care,Looking after,Full-day,21208.0,Accepted
41,Male,Kegalle,Diploma,NVQ Level 3,3.6,"Sinhala,English",Disability care,Looking after,Full-day,1034.0,Accepted
27,Male,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Hourly,9525.0,Rejected
37,Female,Colombo,Diploma,NVQ Level 3,0.2,"Sinhala,English",Elderly care,Looking after,Half-day,28527.0,Rejected
47,Male,Kandy,Degree,"NVQ Level 3,Diploma in Caregiving",4.8,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,56288.0,Accepted
30,Male,Gampaha,Diploma,NVQ Level 3,3.3,"Sinhala,English",Patient care,Looking after,Full-day,29522.0,Accepted
38,Male,Colombo,Diploma,NVQ Level 3,3.1,"Sinhala,English",Elderly care,Looking after,Hourly,17508.0,Accepted
35,Female,Kalutara,Degree,NVQ Level 3,0.5,Sinhala,Child care,Looking after,Half-day,0.0,Accepted
48,Male,Colombo,Short Course,Short caregiving course,4.5,"Sinhala,English",Elderly care,All-around,Full-day,57170.0,Accepted
40,Female,Kandy,Degree,"NVQ Level 3,Diploma in Caregiving",3.5,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,69405.0,Accepted
25,Female,Colombo,Degree,NVQ Level 4,0.5,"Sinhala,English",Child care,Looking after,Half-day,49660.0,Rejected
