Age,Gender,District,Education_Level,Qualification,Years_Experience,Languages_Spoken,Care_Category,Care_Service_Type,Preferred_Time,Expected_Salary,Match_Decision
41,Female,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",1.2,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,74655.0,Accepted
32,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,53429.0,Accepted
27,Male,Kalutara,Diploma,NVQ Level 3,0.7,"Sinhala,English",Elderly care,Looking after,Hourly,58240.0,Rejected
31,Female,Colombo,Short Course,NVQ Level 3,0.1,"Sinhala,English",Elderly care,Cooking + looking after,Half-day,78965.0,Accepted
34,Female,Colombo,Short Course,NVQ Level 3,0.0,"Sinhala,English",Elderly care,All-around,Full-day,75427.0,Rejected
36,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Full-day,79846.0,Rejected
40,Female,Colombo,Short Course,"NVQ Level 3,Diploma in Caregiving",1.4,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,72009.0,Accepted
35,Male,Matara,Secondary,"NVQ Level 3,Diploma in Caregiving",0.0,"Sinhala,English",Elderly care,Looking after,Live-in,17016.0,Accepted
30,Male,Matara,Secondary,NVQ Level 3,0.4,"Sinhala,English",Elderly care,Looking after,Hourly,55049.0,Rejected
38,Female,Gampaha,Diploma,"NVQ Level 3,Diploma in Caregiving",0.2,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,52664.0,Accepted
47,Male,Galle,Short Course,Short caregiving course,3.8,"Sinhala,English","Elderly care,Disability care,Domestic support",All-around,Live-in,52345.0,Accepted
35,Female,Colombo,Degree,NVQ Level 3,0.0,"Sinhala,English",Elderly care,All-around,Full-day,52284.0,Rejected
39,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,34227.0,Accepted
35,Male,Gampaha,Short Course,NVQ Level 3,4.0,"Sinhala,English",Elderly care,Looking after,Half-day,33713.0,Accepted
27,Male,Gampaha,Short Course,NVQ Level 3,2.5,"Sinhala,English",Elderly care,Looking after,Half-day,18439.0,Accepted
24,Male,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,All-around,Hourly,56445.0,Rejected
43,Male,Kalutara,Secondary/Diploma,NVQ Level 3,0.2,"Sinhala,English",Elderly care,Looking after,Live-in,38886.0,Accepted
39,Male,Colombo,Diploma,NVQ Level 3,3.1,"Sinhala,English",Elderly care,Looking after,Live-in,50448.0,Accepted
36,Female,Colombo,Degree,NVQ Level 4,0.0,Sinhala,Elderly care,Looking after,Full-day,56244.0,Rejected
36,Male,Kalutara,Secondary/Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,59381.0,Accepted
25,Female,Kalutara,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,17375.0,Rejected
36,Female,Gampaha,Diploma,NVQ Level 3,6.7,"Sinhala,English",Disability care,Looking after,Half-day,60462.0,Accepted
46,Female,Colombo,Short Course,NVQ Level 3,0.7,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,17058.0,Accepted
28,Male,Colombo,Diploma,NVQ Level 3,0.6,"Sinhala,English",Elderly care,Looking after,Hourly,34486.0,Rejected
29,Female,Colombo,Diploma,NVQ Level 3,0.7,"Sinhala,English",Elderly care,Looking after,Full-day,57169.0,Rejected
28,Male,Kalutara,Degree,NVQ Level 3,0.5,"Sinhala,English",Elderly care,Looking after,Half-day,26728.0,Accepted
27,Female,Colombo,Short Course,NVQ Level 3,0.9,"Sinhala,English",Elderly care,Looking after,Half-day,32136.0,Accepted
32,Male,Galle,Short Course,NVQ Level 3,2.6,"Sinhala,English",Patient care,All-around,Full-day,26400.0,Accepted
29,Male,Kegalle,Diploma,NVQ Level 3,0.0,"Sinhala,English","Patient care,Palliative care",Looking after,Hourly,13673.0,Rejected
50,Male,Kandy,Degree,"NVQ Level 3,First Aid Certificate",2.1,"Sinhala,English",Patient care,Looking after,Full-day,66026.0,Accepted
35,Female,Kalutara,Secondary/Diploma,NVQ Level 3,0.5,"Sinhala,English",Child care,Looking after,Half-day,31524.0,Accepted
27,Female,Kalutara,Diploma/Short Course/Degree,NVQ Level 3,0.3,"Sinhala,English",Elderly care,Looking after,Half-day,37607.0,Accepted
24,Male,Gampaha,Degree,Diploma in Caregiving,0.0,"Sinhala,English",Disability care,Looking after,Half-day,26440.0,Accepted
29,Male,Colombo,Short Course,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,0.0,Accepted
32,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,15089.0,Rejected
26,Female,Gampaha,Diploma,NVQ Level 3,0.2,"Sinhala,English",Elderly care,Looking after,Half-day,40473.0,Accepted
27,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Cooking + looking after,Full-day,19816.0,Rejected
39,Female,Colombo,Diploma,"NVQ Level 3,Diploma in Caregiving",2.7,"Sinhala,English",Patient care,All-around,Full-day,50617.0,Accepted
23,Female,Colombo,Degree,NVQ Level 3,0.3,"Sinhala,English",Elderly care,Looking after,Half-day,16623.0,Rejected
24,Male,Kegalle,Diploma,NVQ Level 3,2.1,"Sinhala,English",Domestic support,Supervising,Hourly,3184.0,Accepted
43,Female,Colombo,Short Course,"NVQ Level 3,Diploma in Caregiving",2.7,"Sinhala,English",Elderly care,Looking after,Full-day,29313.0,Accepted
23,Male,Gampaha,Diploma,Diploma in Caregiving,1.0,"Sinhala,English",Elderly care,Looking after,Half-day,52746.0,Accepted
33,Male,Kalutara,Diploma,NVQ Level 3,0.9,"Sinhala,English",Elderly care,Looking after,Half-day,35340.0,Accepted
28,Male,Ratnapura,Diploma,NVQ Level 3,3.4,"Sinhala,English",Patient care,Supervising,Half-day,38401.0,Accepted
48,Female,Colombo,Diploma,"NVQ Level 3,Diploma in Caregiving",2.5,"Sinhala,English","Elderly care,Patient care",Looking after,Full-day,53544.0,Accepted
36,Male,Colombo,Diploma,NVQ Level 3,1.8,"Sinhala,English",Patient care,Looking after,Half-day,36314.0,Accepted
28,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,87016.0,Rejected
38,Female,Gampaha,Degree,"NVQ Level 3,First Aid Certificate,Diploma in Caregiving",1.4,"Sinhala,English",Child care,Looking after,Half-day,40773.0,Accepted
38,Female,Colombo,Degree,NVQ Level 3,4.6,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,86631.0,Accepted
30,Female,Colombo,Diploma,NVQ Level 3,0.4,"Sinhala,English",Elderly care,Looking after,Hourly,25349.0,Rejected
31,Male,Kalutara,Degree,NVQ Level 3,0.8,"Sinhala,English",Elderly care,Looking after,Half-day,37126.0,Accepted
33,Female,Galle,Diploma,NVQ Level 3,3.8,"Sinhala,English",Patient care,All-around,Full-day,39055.0,Accepted
33,Male,Matara,Secondary,NVQ Level 3,1.2,"Sinhala,English",Elderly care,Looking after,Hourly,44358.0,Accepted
45,Male,Kalutara,Diploma,NVQ Level 3,3.6,"Sinhala,English",Elderly care,Looking after,Full-day,30179.0,Accepted
31,Female,Colombo,Diploma,NVQ Level 3,3.1,"Sinhala,English",Elderly care,All-around,Full-day,21372.0,Accepted
26,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Full-day,92172.0,Rejected
26,Female,Colombo,Short Course,Diploma in Caregiving,0.5,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,33033.0,Accepted
44,Male,Matara,Diploma,NVQ Level 3,2.8,"Sinhala,English",Elderly care,Looking after,Hourly,4721.0,Accepted
22,Male,Ratnapura,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,35165.0,Rejected
24,Male,Kegalle,Diploma,Diploma in Caregiving,0.0,"Sinhala,English",Disability care,Looking after,Half-day,42250.0,Accepted
43,Female,Kalutara,Degree,"First Aid Certificate,Diploma in Caregiving",1.5,"Sinhala,English",Child care,Looking after,Half-day,81286.0,Accepted
28,Female,Kalutara,Secondary/Diploma,NVQ Level 3,1.3,"Sinhala,English",Child care,Looking after,Half-day,20827.0,Accepted
38,Female,Colombo,Short Course,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,24693.0,Accepted
28,Male,Jaffna,Diploma,Diploma in Caregiving,2.1,"English,Tamil",Domestic support,All-around,Hourly,2962.0,Accepted
30,Female,Kandy,Degree,"NVQ Level 3,Diploma in Caregiving",0.7,"Sinhala,English","Elderly care,Child care",Looking after,Full-day,64604.0,Accepted
22,Female,Hambantota,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Unknown,Unknown,69803.0,Rejected
32,Female,Colombo,Diploma,NVQ Level 3,0.1,"Sinhala,English",Elderly care,Looking after,Half-day,3301.0,Rejected
23,Male,Ratnapura,Diploma,NVQ Level 3,0.0,"Sinhala,English",Patient care,Looking after,Hourly,0.0,Accepted
36,Male,Matara,Diploma,Short caregiving course,3.6,"Sinhala,English",Elderly care,Looking after,Live-in,42305.0,Accepted
31,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Full-day,3015.0,Rejected
32,Male,Kandy,Degree,Short caregiving course,1.9,"Sinhala,English",Elderly care,Looking after,Half-day,73494.0,Accepted
29,Male,Gampaha,Degree,NVQ Level 3,5.1,"Sinhala,English",Disability care,Looking after,Half-day,4548.0,Accepted
40,Male,Colombo,Diploma,NVQ Level 3,2.0,"Sinhala,English",Patient care,Looking after,Full-day,31295.0,Accepted
26,Male,Colombo,Diploma,NVQ Level 3,0.8,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,47375.0,Accepted
50,Male,Monaragala,Diploma,NVQ Level 3,4.7,"Sinhala,English",Disability care,Looking after,Half-day,46924.0,Accepted
33,Male,Colombo,Secondary,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,34286.0,Rejected
29,Male,Jaffna,Diploma,NVQ Level 3,4.2,"Sinhala,English",Disability care,Looking after,Full-day,5297.0,Accepted
39,Female,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",3.5,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,66343.0,Accepted
40,Male,Monaragala,Diploma,Short caregiving course,3.0,"Sinhala,English",Disability care,Looking after,Live-in,27887.0,Accepted
26,Female,Colombo,Degree,NVQ Level 3,0.9,"Sinhala,English",Child care,Looking after,Full-day,34620.0,Accepted
26,Male,Kurunegala,Diploma,NVQ Level 3,0.2,"Sinhala,English",Patient care,Looking after,Hourly,23919.0,Accepted
33,Female,Colombo,Short Course,NVQ Level 3,0.7,"Sinhala,English",Elderly care,Looking after,Half-day,35948.0,Accepted
43,Female,Gampaha,Short Course,"NVQ Level 4,Diploma in Caregiving",1.5,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,39136.0,Accepted
36,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,All-around,Full-day,52986.0,Rejected
40,Female,Gampaha,Short Course,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,34937.0,Accepted
37,Male,Kalutara,Secondary/Diploma,NVQ Level 3,2.0,"Sinhala,English",Elderly care,Looking after,Half-day,2140.0,Accepted
46,Male,Kalutara,Diploma,NVQ Level 3,4.1,"Sinhala,English",Elderly care,Looking after,Half-day,1346.0,Accepted
29,Female,Colombo,Short Course,NVQ Level 3,1.7,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,29668.0,Accepted
28,Male,Kegalle,Diploma,NVQ Level 3,0.6,"Sinhala,English",Elderly care,Looking after,Half-day,67361.0,Accepted
46,Male,Colombo,Diploma/Short Course,NVQ Level 3,0.3,"Sinhala,English",Elderly care,Looking after,Half-day,23531.0,Accepted
38,Female,Colombo,Diploma,"NVQ Level 3,Diploma in Caregiving",0.3,"Sinhala,English",Child care,Looking after,Half-day,10955.0,Accepted
42,Female,Colombo,Degree,"NVQ Level 4,Diploma in Caregiving",0.8,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,77069.0,Accepted
44,Male,Colombo,Diploma,NVQ Level 3,0.5,"Sinhala,English",Elderly care,Looking after,Live-in,19617.0,Accepted
56,Male,Matara,Secondary/Diploma,"NVQ Level 3,Diploma in Caregiving",4.8,"Sinhala,English",Elderly care,Looking after,Live-in,55729.0,Accepted
46,Female,Colombo,Short Course,NVQ Level 3,1.2,"Sinhala,English",Elderly care,All-around,Half-day,85112.0,Accepted
26,Male,Jaffna,Diploma,Diploma in Caregiving,0.8,"Sinhala,English",Domestic support,Unknown,Full-day,4119.0,Accepted
35,Female,Colombo,Diploma,NVQ Level 3,2.2,"Sinhala,English",Patient care,Looking after,Full-day,0.0,Accepted
20,Female,Kalutara,Secondary/Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,32573.0,Rejected
26,Male,Galle,Diploma,NVQ Level 3,0.0,"Sinhala,English",Patient care,All-around,Hourly,53226.0,Accepted
25,Female,Colombo,Diploma,NVQ Level 3,0.5,"Sinhala,English",Elderly care,Looking after,Hourly,46852.0,Rejected
34,Female,Colombo,Diploma,"NVQ Level 3,Diploma in Caregiving",3.3,"Sinhala,English",Patient care,Looking after,Full-day,109910.0,Accepted
39,Female,Colombo,Degree,NVQ Level 3,0.8,"Sinhala,English",Elderly care,All-around,Half-day,45985.0,Accepted
40,Male,Kegalle,Diploma,Short caregiving course,2.7,"Sinhala,English",Disability care,Looking after,Half-day,72367.0,Accepted
50,Male,Matara,Secondary/Diploma,NVQ Level 3,3.0,"Sinhala,English",Elderly care,Looking after,Live-in,98434.0,Accepted
33,Male,Colombo,Diploma,"NVQ Level 3,Diploma in Caregiving",3.6,"Sinhala,English",Elderly care,Looking after,Half-day,18666.0,Accepted
40,Female,Colombo,Diploma,NVQ Level 3,0.8,"Sinhala,English",Elderly care,Looking after,Full-day,47014.0,Accepted
53,Male,Kurunegala,Secondary/Diploma,NVQ Level 3,0.7,"Sinhala,English",Elderly care,Looking after,Half-day,28431.0,Accepted
25,Female,Colombo,Short Course,NVQ Level 3,0.8,"Sinhala,English",Elderly care,Unknown,Half-day,29143.0,Accepted
30,Female,Colombo,Short Course,Diploma in Caregiving,0.0,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,9634.0,Accepted
30,Male,Gampaha,Degree,NVQ Level 3,4.6,"Sinhala,English",Elderly care,Looking after,Half-day,18387.0,Accepted
36,Female,Colombo,Degree,NVQ Level 3,0.6,"Sinhala,English","Elderly care,Domestic support",All-around,Unknown,90913.0,Accepted
32,Female,Hambantota,Diploma,NVQ Level 3,0.3,"Sinhala,English",Elderly care,Unknown,Full-day,9355.0,Rejected
47,Female,Colombo,Secondary/Diploma,NVQ Level 3,0.0,Sinhala,Elderly care,Looking after,Full-day,37697.0,Rejected
29,Female,Colombo,Short Course,NVQ Level 3,3.5,"Sinhala,English",Elderly care,All-around,Half-day,57650.0,Accepted
30,Female,Gampaha,Diploma,NVQ Level 3,0.8,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,31878.0,Accepted
40,Female,Colombo,Short Course,NVQ Level 3,0.7,"Sinhala,English",Elderly care,Looking after,Half-day,44010.0,Accepted
48,Male,Galle,Diploma,Diploma in Caregiving,1.6,"Sinhala,English","Elderly care,Disability care,Domestic support",All-around,Full-day,30901.0,Accepted
48,Male,Colombo,Diploma,Short caregiving course,3.7,"Sinhala,English",Disability care,Looking after,Half-day,29994.0,Accepted
20,Male,Gampaha,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,36584.0,Accepted
48,Male,Matara,Secondary/Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Live-in,61077.0,Accepted
48,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,74293.0,Accepted
54,Male,Matara,Secondary/Short Course,Short caregiving course,0.7,"Sinhala,English",Elderly care,Looking after,Live-in,38651.0,Accepted
28,Female,Colombo,Secondary,NVQ Level 3,0.7,"Sinhala,English",Elderly care,Looking after,Full-day,58000.0,Rejected
27,Female,Colombo,Diploma,NVQ Level 3,0.5,"Sinhala,English",Elderly care,Looking after,Half-day,14650.0,Accepted
34,Female,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",0.6,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,64048.0,Accepted
41,Male,Galle,Diploma,NVQ Level 3,2.6,"Sinhala,English",Elderly care,Looking after,Full-day,394.0,Accepted
34,Female,Colombo,Diploma,NVQ Level 3,3.5,"Sinhala,English",Patient care,Looking after,Half-day,43083.0,Accepted
49,Male,Kalutara,Secondary/Short Course,NVQ Level 3,1.5,"Sinhala,English",Elderly care,Looking after,Half-day,13200.0,Accepted
31,Male,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",0.2,"Sinhala,English",Elderly care,Looking after,Half-day,52341.0,Accepted
20,Female,Colombo,Degree,NVQ Level 3,0.4,"Sinhala,English",Elderly care,Looking after,Half-day,34613.0,Accepted
36,Male,Kurunegala,Secondary/Diploma,NVQ Level 3,1.1,"Sinhala,English",Elderly care,Looking after,Half-day,47757.0,Accepted
23,Female,Colombo,Degree,NVQ Level 3,0.2,"Sinhala,English",Child care,Looking after,Half-day,50102.0,Accepted
46,Male,Vavuniya,Secondary/Short Course,Short caregiving course,7.0,Sinhala,"Elderly care,Disability care",All-around,Live-in,19580.0,Accepted
25,Male,Kalutara,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,13678.0,Rejected
35,Female,Colombo,Secondary/Short Course,NVQ Level 3,0.2,"Sinhala,English",Elderly care,Looking after,Half-day,36982.0,Accepted
28,Male,Colombo,Diploma,"NVQ Level 3,Diploma in Caregiving",3.7,"Sinhala,English",Disability care,Looking after,Half-day,0.0,Accepted
28,Female,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",0.5,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,31444.0,Accepted
31,Female,Colombo,Degree,NVQ Level 3,0.0,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,34391.0,Accepted
44,Male,Kurunegala,Secondary/Diploma,NVQ Level 3,1.5,"Sinhala,English",Elderly care,Looking after,Live-in,21609.0,Accepted
32,Female,Kegalle,Short Course,Diploma in Caregiving,1.0,"Sinhala,English",Disability care,Looking after,Half-day,31374.0,Accepted
34,Male,Colombo,Diploma,NVQ Level 3,0.6,"Sinhala,English",Elderly care,Looking after,Hourly,18957.0,Rejected
34,Male,Galle,Diploma,NVQ Level 3,2.8,"Sinhala,English",Patient care,Supervising,Hourly,17137.0,Accepted
26,Female,Colombo,Secondary/Diploma,NVQ Level 3,1.1,"Sinhala,English",Child care,Looking after,Half-day,0.0,Accepted
32,Male,Ratnapura,Diploma,NVQ Level 3,0.7,"Sinhala,English",Patient care,Supervising,Hourly,35358.0,Rejected
21,Male,Ratnapura,Diploma,Diploma in Caregiving,2.6,"Sinhala,English",Patient care,Supervising,Hourly,16417.0,Accepted
25,Male,Colombo,Diploma,NVQ Level 3,0.3,"Sinhala,English",Elderly care,Looking after,Hourly,28682.0,Accepted
